700,POLLEN,Fagus,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Quercus,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Pinus,30/09/2021,30/09/2021,6,0,1,138,3
700,POLLEN,Tilia,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Rumex,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Gramineae,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Plantago,30/09/2021,30/09/2021,1,0,1,138,3
700,POLLEN,Parietaria,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Chenopodium,30/09/2021,30/09/2021,2,0,1,138,3
700,POLLEN,Artemisia,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Ambrosia,30/09/2021,30/09/2021,0,0,1,138,3
700,POLLEN,Alternaria,30/09/2021,30/09/2021,2,0,1,138,3
700,POLLEN,Cladosporium,30/09/2021,30/09/2021,57,0,1,138,3
700,POLLEN,Cupressus,01/10/2021,01/10/2021,2,0,1,138,3
700,POLLEN,Corylus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Betula,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Carpinus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Alnus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Populus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Salix,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Ulmus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Fraxinus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Olea,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Platanus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Morus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Castanea,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Fagus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Quercus,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Pinus,01/10/2021,01/10/2021,7,0,1,138,3
700,POLLEN,Tilia,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Rumex,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Gramineae,01/10/2021,01/10/2021,1,0,1,138,3
700,POLLEN,Plantago,01/10/2021,01/10/2021,2,0,1,138,3
700,POLLEN,Parietaria,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Chenopodium,01/10/2021,01/10/2021,1,0,1,138,3
700,POLLEN,Artemisia,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Ambrosia,01/10/2021,01/10/2021,0,0,1,138,3
700,POLLEN,Alternaria,01/10/2021,01/10/2021,7,0,1,138,3
700,POLLEN,Cladosporium,01/10/2021,01/10/2021,53,0,1,138,3
700,POLLEN,Cupressus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Corylus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Betula,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Carpinus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Alnus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Populus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Salix,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Ulmus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Fraxinus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Olea,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Platanus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Morus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Castanea,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Fagus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Quercus,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Pinus,02/10/2021,02/10/2021,4,0,1,138,3
700,POLLEN,Tilia,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Rumex,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Gramineae,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Plantago,02/10/2021,02/10/2021,2,0,1,138,3
700,POLLEN,Parietaria,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Chenopodium,02/10/2021,02/10/2021,1,0,1,138,3
700,POLLEN,Artemisia,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Ambrosia,02/10/2021,02/10/2021,0,0,1,138,3
700,POLLEN,Alternaria,02/10/2021,02/10/2021,5,0,1,138,3
700,POLLEN,Cladosporium,02/10/2021,02/10/2021,78,0,1,138,3
700,POLLEN,Cupressus,03/10/2021,03/10/2021,2,0,1,138,3
700,POLLEN,Corylus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Betula,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Carpinus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Alnus   ,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Populus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Salix,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Ulmus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Fraxinus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Olea,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Platanus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Morus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Castanea,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Fagus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Quercus,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Pinus,03/10/2021,03/10/2021,3,0,1,138,3
700,POLLEN,Tilia,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Rumex,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Gramineae,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Plantago,03/10/2021,03/10/2021,2,0,1,138,3
700,POLLEN,Parietaria,03/10/2021,03/10/2021,1,0,1,138,3
700,POLLEN,Chenopodium,03/10/2021,03/10/2021,2,0,1,138,3
700,POLLEN,Artemisia,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Ambrosia,03/10/2021,03/10/2021,0,0,1,138,3
700,POLLEN,Alternaria,03/10/2021,03/10/2021,4,0,1,138,3
700,POLLEN,Cladosporium,03/10/2021,03/10/2021,51,0,1,138,3
